dispatch_id,module_name,vmfb_path,mlir_path,mean_time,mean_unit,mean_time_ns,returncode,log_path,source,op,shape,cycles,cycles_n,cycles_cv_pct,implementation
0,fastdepth$dispatch_0_V256D128_rvv_conv2d_s8_N1xIC3xIH128xIW128xOC8xOH64xOW64xKH3xKW3xSH2xSW2xPH1xPW1,,,1.534012,ms,1534012.000000,0,,firesim,conv2d_s8,N=1;IC=3;IH=128;IW=128;OC=8;OH=64;OW=64;KH=3;KW=3;SH=2;SW=2;PH=1;PW=1,1534012,1,,
1,fastdepth$dispatch_1_V256D128_rvv_relu6_s8_n32768,,,0.007167,ms,7167.000000,0,,firesim,relu6_s8,n=32768,7167,1,,
2,fastdepth$dispatch_2_V256D128_rvv_depthwise_conv2d_s8_N1xIC1xIH64xIW64xOC8xOH64xOW64xKH3xKW3xSH1xSW1xPH1xPW1xDH1xDW1xgroups8,,,0.955006,ms,955006.000000,0,,firesim,depthwise_conv2d_s8,N=1;IC=1;IH=64;IW=64;OC=8;OH=64;OW=64;KH=3;KW=3;SH=1;SW=1;PH=1;PW=1;DH=1;DW=1;groups=8,955006,1,,
3,fastdepth$dispatch_3_V256D128_rvv_relu6_s8_n32768,,,0.007052,ms,7052.000000,0,,firesim,relu6_s8,n=32768,7052,1,,
4,fastdepth$dispatch_4_V256D128_rvv_conv2d_s8_N1xIC8xIH64xIW64xOC8xOH64xOW64xKH1xKW1xSH1xSW1xPH0xPW0,,,1.082552,ms,1082552.000000,0,,firesim,conv2d_s8,N=1;IC=8;IH=64;IW=64;OC=8;OH=64;OW=64;KH=1;KW=1;SH=1;SW=1;PH=0;PW=0,1082552,1,,
5,fastdepth$dispatch_5_V256D128_rvv_add_s8_n32768,,,0.612978,ms,612978.000000,0,,firesim,add_s8,n=32768,612978,1,,
6,fastdepth$dispatch_6_V256D128_rvv_conv2d_s8_N1xIC8xIH64xIW64xOC48xOH64xOW64xKH1xKW1xSH1xSW1xPH0xPW0,,,2.712142,ms,2712142.000000,0,,firesim,conv2d_s8,N=1;IC=8;IH=64;IW=64;OC=48;OH=64;OW=64;KH=1;KW=1;SH=1;SW=1;PH=0;PW=0,2712142,1,,
7,fastdepth$dispatch_7_V256D128_rvv_relu6_s8_n196608,,,0.054510,ms,54510.000000,0,,firesim,relu6_s8,n=196608,54510,1,,
8,fastdepth$dispatch_8_V256D128_rvv_depthwise_conv2d_s8_N1xIC1xIH64xIW64xOC48xOH32xOW32xKH3xKW3xSH2xSW2xPH1xPW1xDH1xDW1xgroups48,,,2.581985,ms,2581985.000000,0,,firesim,depthwise_conv2d_s8,N=1;IC=1;IH=64;IW=64;OC=48;OH=32;OW=32;KH=3;KW=3;SH=2;SW=2;PH=1;PW=1;DH=1;DW=1;groups=48,2581985,1,,
9,fastdepth$dispatch_9_V256D128_rvv_relu6_s8_n49152,,,0.013739,ms,13739.000000,0,,firesim,relu6_s8,n=49152,13739,1,,
