entry_id,network,instance,dispatch_id,op,name,core_kind,hart,predicted_start_ms,predicted_duration_ms,worker_kind_idx,worker_hart,actual_start_cycles,actual_end_cycles
0,dronet,0,0,conv2d_s8,conv_modules.0,rvv_c1,5,0.000000,1.878542,2,5,30963,100131
1,ffn_block,0,0,layernorm_s8,ln,rvv,3,0.000000,0.730583,0,3,6008,46231
2,fused_full,0,0,conv2d_s8,vision_cnn.0,rvv,2,0.000000,0.512750,0,2,10642,37091
3,fused_full,0,6,conv2d_s8,depth_conv.0,rvv,1,0.000000,0.035208,0,1,17734,24920
4,mlp_control,0,0,linear_s8,mlp.0,rvv,0,0.000000,0.028667,0,0,25263,30200
5,yolov8_nano_64x96,0,0,conv2d_batchnorm2d_silu_s8,l0.conv,rvv_c1,4,0.000000,1.204042,2,4,35810,76937
6,mlp_control,0,1,elu_s8,mlp.1,rvv,0,0.028667,0.015125,0,0,30242,30651
7,fused_full,0,7,conv2d_s8,depth_conv.2,rvv,1,0.035208,0.112583,0,1,25005,28978
8,mlp_control,0,2,linear_s8,mlp.2,rvv,0,0.043792,0.018458,0,0,30671,31106
9,mlp_control,0,3,elu_s8,mlp.3,rvv,0,0.062250,0.008250,0,0,31138,31356
10,mlp_control,0,4,linear_s8,mlp.4,rvv,0,0.070500,0.006250,0,0,31369,31635
11,mlp_control,0,5,elu_s8,mlp.5,rvv,0,0.076750,0.005125,0,0,31658,31865
12,mlp_control,0,6,linear_s8,mlp.6,rvv,0,0.081875,0.001125,0,0,31883,31973
13,fused_full,0,8,cast_i8_to_f16,flatten_1__cast_f16,rvv,0,0.147791,0.000917,0,0,32002,32058
14,fused_full,0,9,linear_f16,depth_fc,rvv,0,0.148708,0.027208,0,0,32085,43684
15,fused_full,0,1,conv2d_s8,vision_cnn.2,rvv,0,0.512750,0.662500,0,0,43756,67322
16,ffn_block,0,1,linear_s8,fc1,rvv_c1,6,0.730583,14.125333,2,6,46899,453187
17,fused_full,0,2,conv2d_s8,vision_cnn.4,rvv,0,1.175250,0.743458,0,0,67376,90575
18,yolov8_nano_64x96,0,1,conv2d_batchnorm2d_silu_s8,l1.conv,rvv,2,1.204042,1.453583,0,2,77987,116840
19,dronet,0,1,maxpool2d_s8,maxpool1,rvv,1,1.878542,0.712500,0,1,101192,122271
20,fused_full,0,3,conv2d_s8,vision_cnn.6,rvv,0,1.918708,0.434958,0,0,90627,106123
21,fused_full,0,4,cast_i8_to_f16,flatten__cast_f16,rvv,0,2.353666,0.001667,0,0,106168,106497
22,fused_full,0,5,linear_f16,vision_fc,rvv,3,2.355333,0.329167,0,3,107264,205438
23,dronet,0,2,batchnorm2d_s8,bn_modules.0,rvv,0,2.591042,0.031917,0,0,123399,125961
24,dronet,0,5,conv2d_s8,conv_modules.3,rvv,1,2.591042,0.165958,0,1,122691,129295
25,dronet,0,3,conv2d_batchnorm2d_s8,conv_modules.1,rvv_c1,4,2.622959,1.167000,2,4,127084,161908
26,yolov8_nano_64x96,0,2,conv2d_batchnorm2d_silu_s8,l2.cv1.conv,rvv,2,2.657625,0.904792,0,2,116979,147339
27,fused_full,0,10,cat3_c1_f16,cat,rvv,0,2.684500,0.001833,0,0,206767,206881
