xpurt_runner: sched_policy=SCHED_FIFO priority=80
xpurt-runner: schedule=scheduled_w5_ffn_dronet_yolo_r1_ime_greedy_profiled entries=492 kinds=3 on linux/riscv64
xpurt: observed_sched_policy=SCHED_FIFO priority=80
xpurt: worker[0] kind=rvv pinned_hart=3 observed_cpu=3 claims_unbound=0 entries_done=27
xpurt: worker[1] kind=rvv pinned_hart=2 observed_cpu=2 claims_unbound=0 entries_done=45
xpurt: worker[2] kind=rvv pinned_hart=1 observed_cpu=1 claims_unbound=0 entries_done=80
xpurt: worker[3] kind=rvv pinned_hart=0 observed_cpu=0 claims_unbound=0 entries_done=308
xpurt: worker[4] kind=rvv_c1 pinned_hart=5 observed_cpu=5 claims_unbound=0 entries_done=8
xpurt: worker[5] kind=rvv_c1 pinned_hart=4 observed_cpu=4 claims_unbound=0 entries_done=14
xpurt: worker[6] kind=rvv_c1 pinned_hart=6 observed_cpu=6 claims_unbound=0 entries_done=6
xpurt: worker[7] kind=rvv_c1 pinned_hart=7 observed_cpu=7 claims_unbound=0 entries_done=4
=== MODELBLASTER_HART_ACC_BEGIN ===
worker_idx,kind_idx,kind,hart,kernel_us,dep_wait_us,sync_overhead_us,target_gate_spin_us,hart_idle_us,gemmini_cfg_emit_us,entries_done,wall_total_us
0,0,rvv,3,1004322,883886,7961,5,983,0,27,1898091
1,0,rvv,2,914113,922152,9305,14,1312,0,45,1848156
2,0,rvv,1,758390,1097456,28820,23,1335,0,80,1887865
3,0,rvv,0,1376242,755723,23513,101,2014,0,308,2162271
4,2,rvv_c1,5,586200,1245210,2230,3,450,0,8,1834495
5,2,rvv_c1,4,410037,1170258,5372,9,768,0,14,1587219
6,2,rvv_c1,6,1368590,604819,921,3,395,0,6,1975201
7,2,rvv_c1,7,801923,1114237,225,1,320,0,4,1917067
=== MODELBLASTER_HART_ACC_END ===
=== MODELBLASTER_XPURT_TRACE_BEGIN ===
entry_id,network,instance,dispatch_id,op,name,core_kind,hart,predicted_start_ms,predicted_duration_ms,worker_kind_idx,worker_hart,actual_start_cycles,actual_end_cycles
214,yolov8_nano_64x96,0,49,cat2_c1_s8,cat_7,rvv,0,24.746454,0.029917,0,0,987931,989901
215,yolov8_nano_64x96,0,50,conv2d_batchnorm2d_silu_s8,l15.cv1.conv,rvv_c1,4,24.776371,1.256000,2,4,990977,1025355
216,fused_full,5,0,conv2d_s8,vision_cnn.0,rvv,2,25.000000,0.512750,0,2,948465,962764
217,fused_full,5,6,conv2d_s8,depth_conv.0,rvv,1,25.000000,0.035208,0,1,984770,985814
218,mlp_control,5,0,linear_s8,mlp.0,rvv,0,25.000000,0.028667,0,0,990270,990783
219,mlp_control,5,1,elu_s8,mlp.1,rvv,0,25.028667,0.015125,0,0,990814,991197
220,fused_full,5,7,conv2d_s8,depth_conv.2,rvv,1,25.035208,0.112583,0,1,985843,989184
221,mlp_control,5,2,linear_s8,mlp.2,rvv,0,25.043793,0.018458,0,0,991214,991606
222,mlp_control,5,3,elu_s8,mlp.3,rvv,0,25.062250,0.008250,0,0,991636,991858
223,mlp_control,5,4,linear_s8,mlp.4,rvv,0,25.070499,0.006250,0,0,991871,992038
224,mlp_control,5,5,elu_s8,mlp.5,rvv,0,25.076750,0.005125,0,0,992054,992200
225,mlp_control,5,6,linear_s8,mlp.6,rvv,0,25.081875,0.001125,0,0,992207,992244
226,fused_full,5,8,cast_i8_to_f16,flatten_1__cast_f16,rvv,0,25.147791,0.000917,0,0,992268,992314
227,fused_full,5,9,linear_f16,depth_fc,rvv,0,25.148708,0.027208,0,0,992327,993164
228,fused_full,5,1,conv2d_s8,vision_cnn.2,rvv,1,25.512751,0.662500,0,1,989236,1009586
229,dronet,2,1,maxpool2d_s8,maxpool1,rvv,2,25.878542,0.712500,0,2,962830,980030
230,yolov8_nano_64x96,0,-1,chunk2_c1,chunk_5,rvv,0,26.032372,0.000000,-1,-1,0,0
231,yolov8_nano_64x96,0,51,conv2d_batchnorm2d_silu_s8,l15.m0.cv1.conv,rvv,0,26.032372,0.576042,0,0,1026242,1040640
232,fused_full,5,2,conv2d_s8,vision_cnn.4,rvv_c1,4,26.175249,0.743458,2,4,1025831,1049381
233,ffn_block,0,4,add_s8,add,rvv,1,26.439123,0.169667,0,1,1009632,1015379
234,dronet,2,2,batchnorm2d_s8,bn_modules.0,rvv,2,26.591042,0.031917,0,2,980422,981240
235,dronet,2,5,conv2d_s8,conv_modules.3,rvv,3,26.591042,0.165958,0,3,981210,986589
236,yolov8_nano_64x96,0,52,conv2d_batchnorm2d_silu_s8,l15.m0.cv2.conv,rvv,0,26.608414,0.575167,0,0,1040699,1054813
237,dronet,2,3,conv2d_batchnorm2d_s8,conv_modules.1,rvv_c1,5,26.622959,1.167000,2,5,982464,1011006
238,ffn_block,1,2,gelu_s8,act,rvv,1,26.855915,0.478250,0,1,1035344,1046183
239,fused_full,5,3,conv2d_s8,vision_cnn.6,rvv,2,26.918709,0.434958,0,2,1050495,1062424
240,yolov8_nano_64x96,0,53,cat3_c1_s8,cat_8,rvv,0,27.183580,0.014042,0,0,1054853,1055697
241,yolov8_nano_64x96,0,54,conv2d_batchnorm2d_silu_s8,l15.cv2.conv,rvv,3,27.197622,0.807792,0,3,1056597,1077854
242,fused_full,5,4,cast_i8_to_f16,flatten__cast_f16,rvv,0,27.353666,0.001667,0,0,1063026,1063084
243,fused_full,5,5,linear_f16,vision_fc,rvv,0,27.355333,0.329167,0,0,1063111,1071570
244,fused_full,5,10,cat3_c1_f16,cat,rvv,0,27.684500,0.001833,0,0,1071666,1071750
245,fused_full,5,11,lstm_f16,lstm.l0,rvv,0,27.686333,0.301458,0,0,1071769,1079114
246,dronet,2,4,conv2d_s8,conv_modules.2,rvv,1,27.789959,0.692292,0,1,1046253,1067154
247,fused_full,5,12,lstm_f16,lstm.l1,rvv,0,27.987791,0.228875,0,0,1079193,1085473
248,yolov8_nano_64x96,0,55,conv2d_batchnorm2d_silu_s8,l16.conv,rvv,2,28.005413,0.581208,0,2,1079771,1106986
249,yolov8_nano_64x96,0,69,conv2d_batchnorm2d_silu_s8,detect.cv2_0_0.conv,rvv_c1,4,28.005413,2.199667,2,4,1079745,1145398
250,yolov8_nano_64x96,0,72,conv2d_batchnorm2d_silu_s8,detect.cv3_0_0.conv,rvv_c1,5,28.005413,2.220917,2,5,1079744,1149903
251,fused_full,5,13,lstm_f16,lstm.l2,rvv,0,28.216665,0.228417,0,0,1085599,1092823
252,fused_full,5,14,linear_f16,head,rvv,0,28.445084,0.000875,0,0,1092899,1092976
253,dronet,2,6,add_s8,add,rvv,0,28.482250,0.033375,0,0,1093015,1093910
254,dronet,2,10,conv2d_s8,conv_modules.6,rvv,1,28.515627,0.075208,0,1,1095334,1097769
255,dronet,2,7,batchnorm2d_s8,bn_modules.2,rvv,0,28.515627,0.011667,0,0,1094405,1094698
256,dronet,2,8,conv2d_batchnorm2d_s8,conv_modules.4,rvv,3,28.527292,0.618875,0,3,1095462,1110212
257,yolov8_nano_64x96,0,56,cat2_c1_s8,cat_9,rvv,0,28.586622,0.012667,0,0,1107728,1108712
258,yolov8_nano_64x96,0,57,conv2d_batchnorm2d_silu_s8,l18.cv1.conv,rvv,0,28.599289,0.710458,0,0,1108740,1127040
259,dronet,2,9,conv2d_s8,conv_modules.5,rvv,2,29.146168,0.903833,0,2,1110842,1135610
260,yolov8_nano_64x96,0,-1,chunk2_c1,chunk_6,rvv,0,29.309748,0.000000,-1,-1,0,0
261,yolov8_nano_64x96,0,58,conv2d_batchnorm2d_silu_s8,l18.m0.cv1.conv,rvv,0,29.309748,0.547208,0,0,1127138,1144762
262,yolov8_nano_64x96,0,59,conv2d_batchnorm2d_silu_s8,l18.m0.cv2.conv,rvv_c1,6,29.856955,0.549625,2,6,1146117,1165364
263,fused_full,6,0,conv2d_s8,vision_cnn.0,rvv_c1,7,30.000000,0.512750,2,7,864137,879238
264,fused_full,6,6,conv2d_s8,depth_conv.0,rvv,1,30.000000,0.035208,0,1,1097836,1098893
265,mlp_control,6,0,linear_s8,mlp.0,rvv,0,30.000000,0.028667,0,0,1145179,1145782
266,mlp_control,6,1,elu_s8,mlp.1,rvv,0,30.028667,0.015125,0,0,1145805,1146159
267,fused_full,6,7,conv2d_s8,depth_conv.2,rvv,3,30.035208,0.112583,0,3,1110447,1113820
268,mlp_control,6,2,linear_s8,mlp.2,rvv,0,30.043793,0.018458,0,0,1146176,1146557
269,dronet,2,11,add_s8,add_1,rvv,1,30.050001,0.016458,0,1,1136313,1136785
270,mlp_control,6,3,elu_s8,mlp.3,rvv,0,30.062250,0.008250,0,0,1146603,1146813
271,dronet,2,12,batchnorm2d_s8,bn_modules.4,rvv,1,30.066460,0.006333,0,1,1136995,1137199
272,dronet,2,15,conv2d_s8,conv_modules.9,rvv,2,30.066460,0.079748,0,2,1137256,1141523
273,mlp_control,6,4,linear_s8,mlp.4,rvv,0,30.070499,0.006250,0,0,1146827,1146974
274,dronet,2,13,conv2d_batchnorm2d_s8,conv_modules.7,rvv,1,30.072792,0.732542,0,1,1137225,1155153
275,mlp_control,6,5,elu_s8,mlp.5,rvv,0,30.076750,0.005125,0,0,1146992,1147146
276,mlp_control,6,6,linear_s8,mlp.6,rvv,0,30.081875,0.001125,0,0,1147168,1147202
277,fused_full,6,8,cast_i8_to_f16,flatten_1__cast_f16,rvv,0,30.147791,0.000917,0,0,1147220,1147266
278,fused_full,6,9,linear_f16,depth_fc,rvv,0,30.148708,0.027208,0,0,1147290,1148191
279,yolov8_nano_64x96,0,60,cat3_c1_s8,cat_10,rvv,0,30.406580,0.013500,0,0,1166104,1167066
280,yolov8_nano_64x96,0,61,conv2d_batchnorm2d_silu_s8,l18.cv2.conv,rvv,0,30.420080,0.716250,0,0,1167101,1183863
281,fused_full,6,1,conv2d_s8,vision_cnn.2,rvv,2,30.512751,0.662500,0,2,1141598,1164001
282,yolov8_nano_64x96,0,73,conv2d_batchnorm2d_silu_s8,detect.cv3_0_1.conv,rvv_c1,7,30.512751,2.274042,2,7,1151254,1215495
283,dronet,2,14,conv2d_s8,conv_modules.8,rvv,3,30.805334,1.181417,0,3,1156199,1184337
284,yolov8_nano_64x96,0,62,conv2d_batchnorm2d_silu_s8,l19.conv,rvv,0,31.136330,0.538167,0,0,1184301,1206039
285,yolov8_nano_64x96,0,76,conv2d_batchnorm2d_silu_s8,detect.cv2_1_0.conv,rvv_c1,5,31.136330,0.981833,2,5,1184706,1226528
286,yolov8_nano_64x96,0,79,conv2d_batchnorm2d_silu_s8,detect.cv3_1_0.conv,rvv_c1,4,31.136330,0.972542,2,4,1184714,1218625
287,fused_full,6,2,conv2d_s8,vision_cnn.4,rvv,1,31.175249,0.743458,0,1,1164927,1188861
288,yolov8_nano_64x96,0,63,cat2_c1_s8,cat_11,rvv,0,31.674498,0.024625,0,0,1206169,1206818
289,yolov8_nano_64x96,0,64,conv2d_batchnorm2d_silu_s8,l21.cv1.conv,rvv,2,31.699121,0.642958,0,2,1208242,1234342
290,fused_full,6,3,conv2d_s8,vision_cnn.6,rvv_c1,6,31.918709,0.434958,2,6,1189752,1203672
291,dronet,2,16,add_s8,add_2,rvv,0,31.986752,0.010750,0,0,1207283,1207601
292,dronet,2,17,relu_s8,relu_modules.6,rvv,0,31.997501,0.000667,0,0,1207622,1207667
293,dronet,2,18,linear_s8,linear1,rvv,1,31.998169,0.002958,0,1,1208405,1208482
294,dronet,2,19,linear_s8,linear2,rvv,0,31.998169,0.001750,0,0,1207855,1207970
295,dronet,2,20,sigmoid_s8,sigmoid1,rvv,0,31.999918,0.001417,0,0,1207984,1208049
296,yolov8_nano_64x96,0,80,conv2d_batchnorm2d_silu_s8,detect.cv3_1_1.conv,rvv,1,32.108871,0.551500,0,1,1219520,1238347
297,yolov8_nano_64x96,0,70,conv2d_batchnorm2d_silu_s8,detect.cv2_0_1.conv,rvv_c1,5,32.118164,2.283833,2,5,1226968,1287181
298,yolov8_nano_64x96,0,77,conv2d_batchnorm2d_silu_s8,detect.cv2_1_1.conv,rvv,3,32.118164,0.560125,0,3,1227644,1248181
299,yolov8_nano_64x96,0,-1,chunk2_c1,chunk_7,rvv,0,32.342079,0.000000,-1,-1,0,0
300,yolov8_nano_64x96,0,65,conv2d_batchnorm2d_silu_s8,l21.m0.cv1.conv,rvv_c1,4,32.342079,0.504417,2,4,1236171,1268281
301,ffn_block,2,1,linear_s8,fc1,rvv_c1,6,32.353664,14.125333,2,6,1203776,1563068
302,fused_full,6,4,cast_i8_to_f16,flatten__cast_f16,rvv,0,32.353664,0.001667,0,0,1235417,1235535
303,fused_full,6,5,linear_f16,vision_fc,rvv,0,32.355331,0.329167,0,0,1235569,1246544
304,yolov8_nano_64x96,0,81,conv2d_s8,detect.cv3_1_2,rvv,1,32.660374,0.031167,0,1,1238549,1239871
305,yolov8_nano_64x96,0,78,conv2d_s8,detect.cv2_1_2,rvv,2,32.678288,0.066417,0,2,1249941,1252681
306,fused_full,6,10,cat3_c1_f16,cat,rvv,0,32.684502,0.001833,0,0,1246757,1246864
307,fused_full,6,11,lstm_f16,lstm.l0,rvv,3,32.686333,0.301458,0,3,1248804,1258135
308,yolov8_nano_64x96,0,82,cat2_c1_s8,cat_14,rvv,0,32.744705,0.005083,0,0,1254038,1254271
309,yolov8_nano_64x96,0,74,conv2d_s8,detect.cv3_0_2,rvv,0,32.786793,0.122083,0,0,1254308,1258683
310,yolov8_nano_64x96,0,66,conv2d_batchnorm2d_silu_s8,l21.m0.cv2.conv,rvv,1,32.846497,0.502583,0,1,1269701,1287008
311,ffn_block,1,3,linear_s8,fc2,rvv,3,32.987789,6.064958,0,3,1258261,1430481
312,fused_full,6,12,lstm_f16,lstm.l1,rvv,0,32.987789,0.228875,0,0,1258745,1264520
313,fused_full,6,13,lstm_f16,lstm.l2,rvv,2,33.216667,0.228417,0,2,1266144,1272465
314,yolov8_nano_64x96,0,67,cat3_c1_s8,cat_12,rvv,0,33.349079,0.025375,0,0,1288318,1288961
315,yolov8_nano_64x96,0,68,conv2d_batchnorm2d_silu_s8,l21.cv2.conv,rvv,1,33.374454,0.619750,0,1,1289607,1305741
316,fused_full,6,14,linear_f16,head,rvv,0,33.445084,0.000875,0,0,1289215,1289300
317,yolov8_nano_64x96,0,83,conv2d_batchnorm2d_silu_s8,detect.cv2_2_0.conv,rvv,1,33.994205,0.432417,0,1,1306130,1330225
318,yolov8_nano_64x96,0,86,conv2d_batchnorm2d_silu_s8,detect.cv3_2_0.conv,rvv,0,33.994205,0.429167,0,0,1306752,1327804
319,yolov8_nano_64x96,0,71,conv2d_s8,detect.cv2_0_2,rvv,2,34.401997,0.259792,0,2,1288311,1297566
320,yolov8_nano_64x96,0,87,conv2d_batchnorm2d_silu_s8,detect.cv3_2_1.conv,rvv,0,34.423370,0.151875,0,0,1327934,1331691
321,yolov8_nano_64x96,0,84,conv2d_batchnorm2d_silu_s8,detect.cv2_2_1.conv,rvv,1,34.426620,0.151042,0,1,1330323,1334329
322,yolov8_nano_64x96,0,88,conv2d_s8,detect.cv3_2_2,rvv,0,34.575249,0.008417,0,0,1331731,1332058
323,yolov8_nano_64x96,0,85,conv2d_s8,detect.cv2_2_2,rvv,1,34.577663,0.018083,0,1,1334375,1334955
324,yolov8_nano_64x96,0,89,cat2_c1_s8,cat_15,rvv,0,34.595749,0.004375,0,0,1336041,1336184
325,yolov8_nano_64x96,0,75,cat2_c1_s8,cat_13,rvv,0,34.661789,0.010042,0,0,1336212,1337130
326,fused_full,7,0,conv2d_s8,vision_cnn.0,rvv,2,35.000000,0.512750,0,2,1297668,1314020
327,fused_full,7,6,conv2d_s8,depth_conv.0,rvv,1,35.000000,0.035208,0,1,1335402,1336494
328,mlp_control,7,0,linear_s8,mlp.0,rvv,0,35.000000,0.028667,0,0,1341913,1342431
329,mlp_control,7,1,elu_s8,mlp.1,rvv,0,35.028667,0.015125,0,0,1342458,1342827
330,fused_full,7,7,conv2d_s8,depth_conv.2,rvv,1,35.035210,0.112583,0,1,1336541,1339837
331,mlp_control,7,2,linear_s8,mlp.2,rvv,0,35.043793,0.018458,0,0,1342846,1343220
332,mlp_control,7,3,elu_s8,mlp.3,rvv,0,35.062248,0.008250,0,0,1343245,1343459
333,mlp_control,7,4,linear_s8,mlp.4,rvv,0,35.070499,0.006250,0,0,1343473,1343632
334,mlp_control,7,5,elu_s8,mlp.5,rvv,0,35.076752,0.005125,0,0,1343654,1343797
335,mlp_control,7,6,linear_s8,mlp.6,rvv,0,35.081875,0.001125,0,0,1343810,1343860
336,fused_full,7,8,cast_i8_to_f16,flatten_1__cast_f16,rvv,0,35.147793,0.000917,0,0,1343893,1343947
337,fused_full,7,9,linear_f16,depth_fc,rvv,0,35.148708,0.027208,0,0,1343956,1344992
338,fused_full,7,1,conv2d_s8,vision_cnn.2,rvv,0,35.512749,0.662500,0,0,1345076,1366115
339,dronet,3,0,conv2d_s8,conv_modules.0,rvv,2,36.000000,1.878542,0,2,1314168,1366065
340,ffn_block,3,0,layernorm_s8,ln,rvv,1,36.000000,0.730583,0,1,1339928,1358225
341,fused_full,7,2,conv2d_s8,vision_cnn.4,rvv,0,36.175251,0.743458,0,0,1366179,1388941
342,fused_full,7,3,conv2d_s8,vision_cnn.6,rvv,0,36.918709,0.434958,0,0,1389007,1400484
343,fused_full,7,4,cast_i8_to_f16,flatten__cast_f16,rvv,0,37.353664,0.001667,0,0,1400521,1400570
344,fused_full,7,5,linear_f16,vision_fc,rvv,0,37.355331,0.329167,0,0,1400585,1411197
345,fused_full,7,10,cat3_c1_f16,cat,rvv,0,37.684502,0.001833,0,0,1411299,1411379
346,fused_full,7,11,lstm_f16,lstm.l0,rvv,0,37.686333,0.301458,0,0,1411397,1418996
347,dronet,3,1,maxpool2d_s8,maxpool1,rvv,1,37.878544,0.712500,0,1,1367299,1385071
348,fused_full,7,12,lstm_f16,lstm.l1,rvv,0,37.987789,0.228875,0,0,1419085,1424503
349,fused_full,7,13,lstm_f16,lstm.l2,rvv,0,38.216667,0.228417,0,0,1424542,1430179
350,fused_full,7,14,linear_f16,head,rvv,0,38.445084,0.000875,0,0,1430234,1430291
351,dronet,3,2,batchnorm2d_s8,bn_modules.0,rvv,0,38.591042,0.031917,0,0,1430344,1431300
352,dronet,3,5,conv2d_s8,conv_modules.3,rvv,1,38.591042,0.165958,0,1,1385140,1390420
353,dronet,3,3,conv2d_batchnorm2d_s8,conv_modules.1,rvv,2,38.622959,1.167000,0,2,1433560,1462221
354,ffn_block,1,4,add_s8,add,rvv,0,39.052750,0.169667,0,0,1432057,1436236
355,dronet,3,4,conv2d_s8,conv_modules.2,rvv,2,39.789959,0.692292,0,2,1462267,1482389
356,fused_full,8,0,conv2d_s8,vision_cnn.0,rvv,3,40.000000,0.512750,0,3,1430732,1444741
357,fused_full,8,6,conv2d_s8,depth_conv.0,rvv,1,40.000000,0.035208,0,1,1390462,1391480
358,mlp_control,8,0,linear_s8,mlp.0,rvv,0,40.000000,0.028667,0,0,1436298,1436805
359,mlp_control,8,1,elu_s8,mlp.1,rvv,0,40.028667,0.015125,0,0,1436831,1437199
360,fused_full,8,7,conv2d_s8,depth_conv.2,rvv,1,40.035210,0.112583,0,1,1391522,1394808
361,mlp_control,8,2,linear_s8,mlp.2,rvv,0,40.043793,0.018458,0,0,1437225,1437597
362,mlp_control,8,3,elu_s8,mlp.3,rvv,0,40.062248,0.008250,0,0,1437618,1437819
363,mlp_control,8,4,linear_s8,mlp.4,rvv,0,40.070499,0.006250,0,0,1437837,1437990
364,mlp_control,8,5,elu_s8,mlp.5,rvv,0,40.076752,0.005125,0,0,1438003,1438137
365,mlp_control,8,6,linear_s8,mlp.6,rvv,0,40.081875,0.001125,0,0,1438148,1438190
366,fused_full,8,8,cast_i8_to_f16,flatten_1__cast_f16,rvv,0,40.147793,0.000917,0,0,1438219,1438262
367,fused_full,8,9,linear_f16,depth_fc,rvv,0,40.148708,0.027208,0,0,1438275,1438995
368,dronet,3,6,add_s8,add,rvv,0,40.482250,0.033375,0,0,1483365,1484221
369,fused_full,8,1,conv2d_s8,vision_cnn.2,rvv,2,40.512749,0.662500,0,2,1482832,1503375
370,dronet,3,10,conv2d_s8,conv_modules.6,rvv,1,40.515625,0.075208,0,1,1485288,1487678
371,dronet,3,7,batchnorm2d_s8,bn_modules.2,rvv,0,40.515625,0.011667,0,0,1484502,1484786
372,dronet,3,8,conv2d_batchnorm2d_s8,conv_modules.4,rvv,0,40.527294,0.618875,0,0,1484806,1499127
373,dronet,3,9,conv2d_s8,conv_modules.5,rvv,1,41.146168,0.903833,0,1,1499639,1524371
374,fused_full,8,2,conv2d_s8,vision_cnn.4,rvv,0,41.175251,0.743458,0,0,1503870,1525546
375,fused_full,8,3,conv2d_s8,vision_cnn.6,rvv,2,41.918709,0.434958,0,2,1526101,1537758
376,dronet,3,11,add_s8,add_1,rvv,0,42.049999,0.016458,0,0,1525811,1526263
377,dronet,3,12,batchnorm2d_s8,bn_modules.4,rvv,0,42.066460,0.006333,0,0,1526467,1526668
378,dronet,3,15,conv2d_s8,conv_modules.9,rvv,1,42.066460,0.079748,0,1,1526796,1531070
379,dronet,3,13,conv2d_batchnorm2d_s8,conv_modules.7,rvv,3,42.072792,0.732542,0,3,1527308,1544790
380,fused_full,8,4,cast_i8_to_f16,flatten__cast_f16,rvv,0,42.353664,0.001667,0,0,1538444,1538500
381,fused_full,8,5,linear_f16,vision_fc,rvv,0,42.355331,0.329167,0,0,1538525,1548211
382,fused_full,8,10,cat3_c1_f16,cat,rvv,0,42.684502,0.001833,0,0,1548303,1548407
383,fused_full,8,11,lstm_f16,lstm.l0,rvv,0,42.686333,0.301458,0,0,1548419,1556562
384,dronet,3,14,conv2d_s8,conv_modules.8,rvv,1,42.805332,1.181417,0,1,1547089,1577377
385,ffn_block,3,1,linear_s8,fc1,rvv,3,42.805332,7.155458,0,3,1545630,1738757
386,fused_full,8,12,lstm_f16,lstm.l1,rvv,0,42.987789,0.228875,0,0,1556662,1562281
387,fused_full,8,13,lstm_f16,lstm.l2,rvv,0,43.216667,0.228417,0,0,1562348,1568046
388,fused_full,8,14,linear_f16,head,rvv,0,43.445084,0.000875,0,0,1568110,1568165
389,dronet,3,16,add_s8,add_2,rvv,0,43.986752,0.010750,0,0,1578658,1578971
390,dronet,3,17,relu_s8,relu_modules.6,rvv,0,43.997501,0.000667,0,0,1579010,1579047
391,dronet,3,18,linear_s8,linear1,rvv,1,43.998169,0.002958,0,1,1579640,1579689
392,dronet,3,19,linear_s8,linear2,rvv,0,43.998169,0.001750,0,0,1579291,1579408
393,dronet,3,20,sigmoid_s8,sigmoid1,rvv,0,43.999920,0.001417,0,0,1579433,1579475
394,fused_full,9,0,conv2d_s8,vision_cnn.0,rvv,2,45.000000,0.512750,0,2,1538048,1552196
395,fused_full,9,6,conv2d_s8,depth_conv.0,rvv,1,45.000000,0.035208,0,1,1579724,1580805
396,mlp_control,9,0,linear_s8,mlp.0,rvv,0,45.000000,0.028667,0,0,1579519,1580075
397,mlp_control,9,1,elu_s8,mlp.1,rvv,0,45.028667,0.015125,0,0,1580102,1580465
398,fused_full,9,7,conv2d_s8,depth_conv.2,rvv,1,45.035210,0.112583,0,1,1580849,1584153
399,mlp_control,9,2,linear_s8,mlp.2,rvv,0,45.043793,0.018458,0,0,1580496,1580890
400,mlp_control,9,3,elu_s8,mlp.3,rvv,0,45.062248,0.008250,0,0,1580942,1581146
401,mlp_control,9,4,linear_s8,mlp.4,rvv,0,45.070499,0.006250,0,0,1581153,1581319
402,mlp_control,9,5,elu_s8,mlp.5,rvv,0,45.076752,0.005125,0,0,1581331,1581469
403,mlp_control,9,6,linear_s8,mlp.6,rvv,0,45.081875,0.001125,0,0,1581487,1581529
404,fused_full,9,8,cast_i8_to_f16,flatten_1__cast_f16,rvv,0,45.147793,0.000917,0,0,1584654,1584707
405,fused_full,9,9,linear_f16,depth_fc,rvv,0,45.148708,0.027208,0,0,1584719,1585669
406,fused_full,9,1,conv2d_s8,vision_cnn.2,rvv,0,45.512749,0.662500,0,0,1585711,1607482
407,fused_full,9,2,conv2d_s8,vision_cnn.4,rvv,0,46.175251,0.743458,0,0,1607534,1630560
408,ffn_block,2,2,gelu_s8,act,rvv,1,46.479000,0.478250,0,1,1584405,1595369
409,fused_full,9,3,conv2d_s8,vision_cnn.6,rvv,0,46.918709,0.434958,0,0,1630627,1642093
410,ffn_block,2,3,linear_s8,fc2,rvv_c1,5,46.957249,11.104958,2,5,1597008,1865903
411,fused_full,9,4,cast_i8_to_f16,flatten__cast_f16,rvv,0,47.353664,0.001667,0,0,1642134,1642181
412,fused_full,9,5,linear_f16,vision_fc,rvv,0,47.355331,0.329167,0,0,1642193,1651314
413,fused_full,9,10,cat3_c1_f16,cat,rvv,0,47.684502,0.001833,0,0,1651420,1651523
414,fused_full,9,11,lstm_f16,lstm.l0,rvv,0,47.686333,0.301458,0,0,1651549,1658971
415,fused_full,9,12,lstm_f16,lstm.l1,rvv,0,47.987789,0.228875,0,0,1659051,1664407
416,dronet,4,0,conv2d_s8,conv_modules.0,rvv,2,48.000000,1.878542,0,2,1552357,1604089
417,ffn_block,4,0,layernorm_s8,ln,rvv,1,48.000000,0.730583,0,1,1595814,1614595
418,fused_full,9,13,lstm_f16,lstm.l2,rvv,0,48.216667,0.228417,0,0,1664437,1670650
419,fused_full,9,14,linear_f16,head,rvv,0,48.445084,0.000875,0,0,1670809,1670864
420,ffn_block,4,1,linear_s8,fc1,rvv_c1,7,48.730583,14.125333,2,7,1616122,1968140
421,dronet,4,1,maxpool2d_s8,maxpool1,rvv_c1,4,49.878544,0.712500,2,4,1605285,1623537
422,ffn_block,3,2,gelu_s8,act,rvv,2,49.960793,0.478250,0,2,1740328,1751262
423,fused_full,10,0,conv2d_s8,vision_cnn.0,rvv,3,50.000000,0.512750,0,3,1739429,1753361
424,fused_full,10,6,conv2d_s8,depth_conv.0,rvv,1,50.000000,0.035208,0,1,1614962,1616084
425,mlp_control,10,0,linear_s8,mlp.0,rvv,0,50.000000,0.028667,0,0,1670939,1671446
426,mlp_control,10,1,elu_s8,mlp.1,rvv,0,50.028667,0.015125,0,0,1671471,1671827
427,fused_full,10,7,conv2d_s8,depth_conv.2,rvv,1,50.035210,0.112583,0,1,1616125,1619951
428,mlp_control,10,2,linear_s8,mlp.2,rvv,0,50.043793,0.018458,0,0,1671851,1672241
429,mlp_control,10,3,elu_s8,mlp.3,rvv,0,50.062248,0.008250,0,0,1672266,1672470
430,mlp_control,10,4,linear_s8,mlp.4,rvv,0,50.070499,0.006250,0,0,1672486,1672649
431,mlp_control,10,5,elu_s8,mlp.5,rvv,0,50.076752,0.005125,0,0,1672656,1672802
432,mlp_control,10,6,linear_s8,mlp.6,rvv,0,50.081875,0.001125,0,0,1672823,1672862
433,fused_full,10,8,cast_i8_to_f16,flatten_1__cast_f16,rvv,0,50.147793,0.000917,0,0,1672877,1672946
434,fused_full,10,9,linear_f16,depth_fc,rvv,0,50.148708,0.027208,0,0,1672959,1673689
435,ffn_block,3,3,linear_s8,fc2,rvv_c1,6,50.439041,11.104958,2,6,1752821,2020100
436,fused_full,10,1,conv2d_s8,vision_cnn.2,rvv,2,50.512749,0.662500,0,2,1753904,1773478
437,dronet,4,2,batchnorm2d_s8,bn_modules.0,rvv,0,50.591042,0.031917,0,0,1673758,1674738
438,dronet,4,5,conv2d_s8,conv_modules.3,rvv,1,50.591042,0.165958,0,1,1624781,1631479
439,dronet,4,3,conv2d_batchnorm2d_s8,conv_modules.1,rvv,0,50.622959,1.167000,0,0,1674775,1704406
440,fused_full,10,2,conv2d_s8,vision_cnn.4,rvv,1,51.175251,0.743458,0,1,1774497,1797738
