entry_id,network,instance,dispatch_id,op,name,core_kind,hart,predicted_start_ms,predicted_duration_ms,worker_kind_idx,worker_hart,actual_start_cycles,actual_end_cycles
0,dronet,0,0,conv2d_s8,conv_modules.0,rvv_c1,5,0.000000,1.878542,2,5,28489,97936
1,ffn_block,0,0,layernorm_s8,ln,rvv,3,0.000000,0.730583,0,3,7599,45619
2,fused_full,0,0,conv2d_s8,vision_cnn.0,rvv,2,0.000000,0.512750,0,2,11015,38816
3,fused_full,0,6,conv2d_s8,depth_conv.0,rvv,1,0.000000,0.035208,0,1,17736,26099
4,mlp_control,0,0,linear_s8,mlp.0,rvv,0,0.000000,0.028667,0,0,23855,28655
5,yolov8_nano_64x96,0,0,conv2d_batchnorm2d_silu_s8,l0.conv,rvv_c1,4,0.000000,1.204042,2,4,33601,74871
6,mlp_control,0,1,elu_s8,mlp.1,rvv,0,0.028667,0.015125,0,0,28705,29192
7,fused_full,0,7,conv2d_s8,depth_conv.2,rvv,1,0.035208,0.112583,0,1,26247,30262
8,mlp_control,0,2,linear_s8,mlp.2,rvv,0,0.043792,0.018458,0,0,29230,29820
9,mlp_control,0,3,elu_s8,mlp.3,rvv,0,0.062250,0.008250,0,0,29877,30131
10,mlp_control,0,4,linear_s8,mlp.4,rvv,0,0.070500,0.006250,0,0,30151,30369
11,mlp_control,0,5,elu_s8,mlp.5,rvv,0,0.076750,0.005125,0,0,30391,30581
12,mlp_control,0,6,linear_s8,mlp.6,rvv,0,0.081875,0.001125,0,0,30600,30676
13,fused_full,0,8,cast_i8_to_f16,flatten_1__cast_f16,rvv,0,0.147791,0.000917,0,0,30713,30771
14,fused_full,0,9,linear_f16,depth_fc,rvv,0,0.148708,0.027208,0,0,30790,41925
15,fused_full,0,1,conv2d_s8,vision_cnn.2,rvv,0,0.512750,0.662500,0,0,42009,65712
16,ffn_block,0,1,linear_s8,fc1,rvv_c1,6,0.730583,14.125333,2,6,46331,452838
17,fused_full,0,2,conv2d_s8,vision_cnn.4,rvv,0,1.175250,0.743458,0,0,65799,89484
18,yolov8_nano_64x96,0,1,conv2d_batchnorm2d_silu_s8,l1.conv,rvv,2,1.204042,1.453583,0,2,76057,114062
19,dronet,0,1,maxpool2d_s8,maxpool1,rvv,1,1.878542,0.712500,0,1,98838,119462
