dispatch_id,module_name,vmfb_path,mlir_path,mean_time,mean_unit,mean_time_ns,returncode,log_path,source,op,shape,cycles,cycles_n,cycles_cv_pct,implementation
0,fastdepth$dispatch_0_gemmini_q31_conv2d_s8_N1xIC3xIH128xIW128xOC8xOH64xOW64xKH3xKW3xSH2xSW2xPH1xPW1,,,0.855815,ms,855815.000000,0,,firesim,conv2d_s8,N=1;IC=3;IH=128;IW=128;OC=8;OH=64;OW=64;KH=3;KW=3;SH=2;SW=2;PH=1;PW=1,855815,1,,
1,fastdepth$dispatch_1_gemmini_q31_relu6_s8_n32768,,,0.466571,ms,466571.000000,0,,firesim,relu6_s8,n=32768,466571,1,,
2,fastdepth$dispatch_2_gemmini_q31_depthwise_conv2d_s8_N1xIC1xIH64xIW64xOC8xOH64xOW64xKH3xKW3xSH1xSW1xPH1xPW1xDH1xDW1xgroups8,,,6.818732,ms,6818732.000000,0,,firesim,depthwise_conv2d_s8,N=1;IC=1;IH=64;IW=64;OC=8;OH=64;OW=64;KH=3;KW=3;SH=1;SW=1;PH=1;PW=1;DH=1;DW=1;groups=8,6818732,1,,
3,fastdepth$dispatch_3_gemmini_q31_relu6_s8_n32768,,,0.457235,ms,457235.000000,0,,firesim,relu6_s8,n=32768,457235,1,,
4,fastdepth$dispatch_4_gemmini_q31_conv2d_s8_N1xIC8xIH64xIW64xOC8xOH64xOW64xKH1xKW1xSH1xSW1xPH0xPW0,,,0.593226,ms,593226.000000,0,,firesim,conv2d_s8,N=1;IC=8;IH=64;IW=64;OC=8;OH=64;OW=64;KH=1;KW=1;SH=1;SW=1;PH=0;PW=0,593226,1,,
5,fastdepth$dispatch_5_gemmini_q31_add_s8_n32768,,,1.128528,ms,1128528.000000,0,,firesim,add_s8,n=32768,1128528,1,,
6,fastdepth$dispatch_6_gemmini_q31_conv2d_s8_N1xIC8xIH64xIW64xOC48xOH64xOW64xKH1xKW1xSH1xSW1xPH0xPW0,,,1.943626,ms,1943626.000000,0,,firesim,conv2d_s8,N=1;IC=8;IH=64;IW=64;OC=48;OH=64;OW=64;KH=1;KW=1;SH=1;SW=1;PH=0;PW=0,1943626,1,,
7,fastdepth$dispatch_7_gemmini_q31_relu6_s8_n196608,,,2.798541,ms,2798541.000000,0,,firesim,relu6_s8,n=196608,2798541,1,,
8,fastdepth$dispatch_8_gemmini_q31_depthwise_conv2d_s8_N1xIC1xIH64xIW64xOC48xOH32xOW32xKH3xKW3xSH2xSW2xPH1xPW1xDH1xDW1xgroups48,,,10.303745,ms,10303745.000000,0,,firesim,depthwise_conv2d_s8,N=1;IC=1;IH=64;IW=64;OC=48;OH=32;OW=32;KH=3;KW=3;SH=2;SW=2;PH=1;PW=1;DH=1;DW=1;groups=48,10303745,1,,
9,fastdepth$dispatch_9_gemmini_q31_relu6_s8_n49152,,,0.687663,ms,687663.000000,0,,firesim,relu6_s8,n=49152,687663,1,,
10,fastdepth$dispatch_10_gemmini_q31_conv2d_s8_N1xIC48xIH32xIW32xOC8xOH32xOW32xKH1xKW1xSH1xSW1xPH0xPW0,,,0.596040,ms,596040.000000,0,,firesim,conv2d_s8,N=1;IC=48;IH=32;IW=32;OC=8;OH=32;OW=32;KH=1;KW=1;SH=1;SW=1;PH=0;PW=0,596040,1,,
11,fastdepth$dispatch_11_gemmini_q31_conv2d_s8_N1xIC8xIH32xIW32xOC48xOH32xOW32xKH1xKW1xSH1xSW1xPH0xPW0,,,0.475189,ms,475189.000000,0,,firesim,conv2d_s8,N=1;IC=8;IH=32;IW=32;OC=48;OH=32;OW=32;KH=1;KW=1;SH=1;SW=1;PH=0;PW=0,475189,1,,
12,fastdepth$dispatch_12_gemmini_q31_relu6_s8_n49152,,,0.691468,ms,691468.000000,0,,firesim,relu6_s8,n=49152,691468,1,,
13,fastdepth$dispatch_13_gemmini_q31_depthwise_conv2d_s8_N1xIC1xIH32xIW32xOC48xOH32xOW32xKH3xKW3xSH1xSW1xPH1xPW1xDH1xDW1xgroups48,,,10.079856,ms,10079856.000000,0,,firesim,depthwise_conv2d_s8,N=1;IC=1;IH=32;IW=32;OC=48;OH=32;OW=32;KH=3;KW=3;SH=1;SW=1;PH=1;PW=1;DH=1;DW=1;groups=48,10079856,1,,
14,fastdepth$dispatch_14_gemmini_q31_relu6_s8_n49152,,,0.655586,ms,655586.000000,0,,firesim,relu6_s8,n=49152,655586,1,,
15,fastdepth$dispatch_15_gemmini_q31_conv2d_s8_N1xIC48xIH32xIW32xOC8xOH32xOW32xKH1xKW1xSH1xSW1xPH0xPW0,,,0.579735,ms,579735.000000,0,,firesim,conv2d_s8,N=1;IC=48;IH=32;IW=32;OC=8;OH=32;OW=32;KH=1;KW=1;SH=1;SW=1;PH=0;PW=0,579735,1,,
16,fastdepth$dispatch_16_gemmini_q31_add_s8_n8192,,,0.290899,ms,290899.000000,0,,firesim,add_s8,n=8192,290899,1,,
17,fastdepth$dispatch_17_gemmini_q31_conv2d_s8_N1xIC8xIH32xIW32xOC48xOH32xOW32xKH1xKW1xSH1xSW1xPH0xPW0,,,0.475616,ms,475616.000000,0,,firesim,conv2d_s8,N=1;IC=8;IH=32;IW=32;OC=48;OH=32;OW=32;KH=1;KW=1;SH=1;SW=1;PH=0;PW=0,475616,1,,
18,fastdepth$dispatch_18_gemmini_q31_relu6_s8_n49152,,,0.668421,ms,668421.000000,0,,firesim,relu6_s8,n=49152,668421,1,,
19,fastdepth$dispatch_19_gemmini_q31_depthwise_conv2d_s8_N1xIC1xIH32xIW32xOC48xOH16xOW16xKH3xKW3xSH2xSW2xPH1xPW1xDH1xDW1xgroups48,,,2.562657,ms,2562657.000000,0,,firesim,depthwise_conv2d_s8,N=1;IC=1;IH=32;IW=32;OC=48;OH=16;OW=16;KH=3;KW=3;SH=2;SW=2;PH=1;PW=1;DH=1;DW=1;groups=48,2562657,1,,
20,fastdepth$dispatch_20_gemmini_q31_relu6_s8_n12288,,,0.163608,ms,163608.000000,0,,firesim,relu6_s8,n=12288,163608,1,,
21,fastdepth$dispatch_21_gemmini_q31_conv2d_s8_N1xIC48xIH16xIW16xOC8xOH16xOW16xKH1xKW1xSH1xSW1xPH0xPW0,,,0.136266,ms,136266.000000,0,,firesim,conv2d_s8,N=1;IC=48;IH=16;IW=16;OC=8;OH=16;OW=16;KH=1;KW=1;SH=1;SW=1;PH=0;PW=0,136266,1,,
22,fastdepth$dispatch_22_gemmini_q31_conv2d_s8_N1xIC8xIH16xIW16xOC48xOH16xOW16xKH1xKW1xSH1xSW1xPH0xPW0,,,0.112017,ms,112017.000000,0,,firesim,conv2d_s8,N=1;IC=8;IH=16;IW=16;OC=48;OH=16;OW=16;KH=1;KW=1;SH=1;SW=1;PH=0;PW=0,112017,1,,
23,fastdepth$dispatch_23_gemmini_q31_relu6_s8_n12288,,,0.160297,ms,160297.000000,0,,firesim,relu6_s8,n=12288,160297,1,,
24,fastdepth$dispatch_24_gemmini_q31_depthwise_conv2d_s8_N1xIC1xIH16xIW16xOC48xOH16xOW16xKH3xKW3xSH1xSW1xPH1xPW1xDH1xDW1xgroups48,,,2.484126,ms,2484126.000000,0,,firesim,depthwise_conv2d_s8,N=1;IC=1;IH=16;IW=16;OC=48;OH=16;OW=16;KH=3;KW=3;SH=1;SW=1;PH=1;PW=1;DH=1;DW=1;groups=48,2484126,1,,
25,fastdepth$dispatch_25_gemmini_q31_relu6_s8_n12288,,,0.163262,ms,163262.000000,0,,firesim,relu6_s8,n=12288,163262,1,,
26,fastdepth$dispatch_26_gemmini_q31_conv2d_s8_N1xIC48xIH16xIW16xOC8xOH16xOW16xKH1xKW1xSH1xSW1xPH0xPW0,,,0.134158,ms,134158.000000,0,,firesim,conv2d_s8,N=1;IC=48;IH=16;IW=16;OC=8;OH=16;OW=16;KH=1;KW=1;SH=1;SW=1;PH=0;PW=0,134158,1,,
27,fastdepth$dispatch_27_gemmini_q31_add_s8_n2048,,,0.073516,ms,73516.000000,0,,firesim,add_s8,n=2048,73516,1,,
