source,seed,cruise_speed,sim_dt,decimation,control_dt_ms,sched_latency_ms,percep_latency_ms,percep_delay_steps,percep_hold_ms,percep_refresh,walk_speed,hold_steps,eff_cmd_hz,moment_scale,gust,motor_tau,pipeline_zoh,gates_passed,steps,K,outcome,crash_type,regime,success
hil_ablation,1009,1.0,0.01,1,10.0,8.0,0.0,0,0.0,1,0.0,1,100.0,0.0055,0.0,0.0,0,4,1389,4,success,,envelope (figure source),1
hil_ablation,1010,1.0,0.01,1,10.0,8.0,0.0,0,0.0,1,0.0,1,100.0,0.0055,0.0,0.0,0,4,1439,4,success,,envelope (figure source),1
hil_ablation,1011,1.0,0.01,1,10.0,8.0,0.0,0,0.0,1,0.0,1,100.0,0.0055,0.0,0.0,0,4,1439,4,success,,envelope (figure source),1
hil_ablation,1000,1.0,0.01,1,10.0,18.0,0.0,0,0.0,1,0.0,2,50.0,0.0055,0.0,0.0,0,4,1469,4,success,,envelope (figure source),1
hil_ablation,1001,1.0,0.01,1,10.0,18.0,0.0,0,0.0,1,0.0,2,50.0,0.0055,0.0,0.0,0,4,1402,4,success,,envelope (figure source),1
hil_ablation,1002,1.0,0.01,1,10.0,18.0,0.0,0,0.0,1,0.0,2,50.0,0.0055,0.0,0.0,0,2,876,4,crash,clip,envelope (figure source),0
hil_ablation,1003,1.0,0.01,1,10.0,18.0,0.0,0,0.0,1,0.0,2,50.0,0.0055,0.0,0.0,0,4,1454,4,success,,envelope (figure source),1
hil_ablation,1004,1.0,0.01,1,10.0,18.0,0.0,0,0.0,1,0.0,2,50.0,0.0055,0.0,0.0,0,3,1157,4,crash,clip,envelope (figure source),0
hil_ablation,1005,1.0,0.01,1,10.0,18.0,0.0,0,0.0,1,0.0,2,50.0,0.0055,0.0,0.0,0,4,1463,4,success,,envelope (figure source),1
hil_ablation,1006,1.0,0.01,1,10.0,18.0,0.0,0,0.0,1,0.0,2,50.0,0.0055,0.0,0.0,0,4,1472,4,success,,envelope (figure source),1
hil_ablation,1007,1.0,0.01,1,10.0,18.0,0.0,0,0.0,1,0.0,2,50.0,0.0055,0.0,0.0,0,4,1459,4,success,,envelope (figure source),1
hil_ablation,1008,1.0,0.01,1,10.0,18.0,0.0,0,0.0,1,0.0,2,50.0,0.0055,0.0,0.0,0,2,970,4,crash,clip,envelope (figure source),0
hil_ablation,1009,1.0,0.01,1,10.0,18.0,0.0,0,0.0,1,0.0,2,50.0,0.0055,0.0,0.0,0,4,1385,4,success,,envelope (figure source),1
hil_ablation,1010,1.0,0.01,1,10.0,18.0,0.0,0,0.0,1,0.0,2,50.0,0.0055,0.0,0.0,0,1,468,4,crash,clip,envelope (figure source),0
hil_ablation,1011,1.0,0.01,1,10.0,18.0,0.0,0,0.0,1,0.0,2,50.0,0.0055,0.0,0.0,0,4,1505,4,success,,envelope (figure source),1
hil_ablation,1000,1.0,0.01,1,10.0,28.0,0.0,0,0.0,1,0.0,3,33.33,0.0055,0.0,0.0,0,3,1328,4,crash,clip,envelope (figure source),0
hil_ablation,1001,1.0,0.01,1,10.0,28.0,0.0,0,0.0,1,0.0,3,33.33,0.0055,0.0,0.0,0,1,1800,4,timeout,,envelope (figure source),0
hil_ablation,1002,1.0,0.01,1,10.0,28.0,0.0,0,0.0,1,0.0,3,33.33,0.0055,0.0,0.0,0,1,789,4,crash,clip,envelope (figure source),0
hil_ablation,1003,1.0,0.01,1,10.0,28.0,0.0,0,0.0,1,0.0,3,33.33,0.0055,0.0,0.0,0,2,1173,4,crash,clip,envelope (figure source),0
hil_ablation,1004,1.0,0.01,1,10.0,28.0,0.0,0,0.0,1,0.0,3,33.33,0.0055,0.0,0.0,0,1,587,4,crash,clip,envelope (figure source),0
hil_ablation,1005,1.0,0.01,1,10.0,28.0,0.0,0,0.0,1,0.0,3,33.33,0.0055,0.0,0.0,0,1,1800,4,timeout,,envelope (figure source),0
hil_ablation,1006,1.0,0.01,1,10.0,28.0,0.0,0,0.0,1,0.0,3,33.33,0.0055,0.0,0.0,0,1,585,4,crash,clip,envelope (figure source),0
hil_ablation,1007,1.0,0.01,1,10.0,28.0,0.0,0,0.0,1,0.0,3,33.33,0.0055,0.0,0.0,0,4,1583,4,success,,envelope (figure source),1
hil_ablation,1008,1.0,0.01,1,10.0,28.0,0.0,0,0.0,1,0.0,3,33.33,0.0055,0.0,0.0,0,1,967,4,crash,clip,envelope (figure source),0
hil_ablation,1009,1.0,0.01,1,10.0,28.0,0.0,0,0.0,1,0.0,3,33.33,0.0055,0.0,0.0,0,3,1294,4,crash,clip,envelope (figure source),0
hil_ablation,1010,1.0,0.01,1,10.0,28.0,0.0,0,0.0,1,0.0,3,33.33,0.0055,0.0,0.0,0,1,987,4,crash,clip,envelope (figure source),0
hil_ablation,1011,1.0,0.01,1,10.0,28.0,0.0,0,0.0,1,0.0,3,33.33,0.0055,0.0,0.0,0,3,1800,4,timeout,,envelope (figure source),0
hil_ablation,1000,1.0,0.01,1,10.0,38.0,0.0,0,0.0,1,0.0,4,25.0,0.0055,0.0,0.0,0,2,803,4,crash,clip,envelope (figure source),0
hil_ablation,1001,1.0,0.01,1,10.0,38.0,0.0,0,0.0,1,0.0,4,25.0,0.0055,0.0,0.0,0,1,343,4,crash,clip,envelope (figure source),0
hil_ablation,1002,1.0,0.01,1,10.0,38.0,0.0,0,0.0,1,0.0,4,25.0,0.0055,0.0,0.0,0,1,944,4,crash,clip,envelope (figure source),0
hil_ablation,1003,1.0,0.01,1,10.0,38.0,0.0,0,0.0,1,0.0,4,25.0,0.0055,0.0,0.0,0,1,591,4,crash,clip,envelope (figure source),0
hil_ablation,1004,1.0,0.01,1,10.0,38.0,0.0,0,0.0,1,0.0,4,25.0,0.0055,0.0,0.0,0,1,559,4,crash,clip,envelope (figure source),0
hil_ablation,1005,1.0,0.01,1,10.0,38.0,0.0,0,0.0,1,0.0,4,25.0,0.0055,0.0,0.0,0,1,804,4,crash,clip,envelope (figure source),0
hil_ablation,1006,1.0,0.01,1,10.0,38.0,0.0,0,0.0,1,0.0,4,25.0,0.0055,0.0,0.0,0,1,839,4,crash,clip,envelope (figure source),0
hil_ablation,1007,1.0,0.01,1,10.0,38.0,0.0,0,0.0,1,0.0,4,25.0,0.0055,0.0,0.0,0,1,1800,4,timeout,,envelope (figure source),0
hil_ablation,1008,1.0,0.01,1,10.0,38.0,0.0,0,0.0,1,0.0,4,25.0,0.0055,0.0,0.0,0,1,863,4,crash,clip,envelope (figure source),0
hil_ablation,1009,1.0,0.01,1,10.0,38.0,0.0,0,0.0,1,0.0,4,25.0,0.0055,0.0,0.0,0,1,1068,4,crash,clip,envelope (figure source),0
hil_ablation,1010,1.0,0.01,1,10.0,38.0,0.0,0,0.0,1,0.0,4,25.0,0.0055,0.0,0.0,0,1,1603,4,crash,clip,envelope (figure source),0
hil_ablation,1011,1.0,0.01,1,10.0,38.0,0.0,0,0.0,1,0.0,4,25.0,0.0055,0.0,0.0,0,0,243,4,crash,clip,envelope (figure source),0
hil_ablation,1000,1.2,0.01,1,10.0,8.0,0.0,0,0.0,1,0.0,1,100.0,0.0055,0.0,0.0,0,4,1216,4,success,,envelope (figure source),1
hil_ablation,1001,1.2,0.01,1,10.0,8.0,0.0,0,0.0,1,0.0,1,100.0,0.0055,0.0,0.0,0,3,1126,4,crash,clip,envelope (figure source),0
hil_ablation,1002,1.2,0.01,1,10.0,8.0,0.0,0,0.0,1,0.0,1,100.0,0.0055,0.0,0.0,0,2,774,4,crash,clip,envelope (figure source),0
hil_ablation,1003,1.2,0.01,1,10.0,8.0,0.0,0,0.0,1,0.0,1,100.0,0.0055,0.0,0.0,0,2,1800,4,timeout,,envelope (figure source),0
hil_ablation,1004,1.2,0.01,1,10.0,8.0,0.0,0,0.0,1,0.0,1,100.0,0.0055,0.0,0.0,0,4,1235,4,success,,envelope (figure source),1
hil_ablation,1005,1.2,0.01,1,10.0,8.0,0.0,0,0.0,1,0.0,1,100.0,0.0055,0.0,0.0,0,1,516,4,crash,clip,envelope (figure source),0
hil_ablation,1006,1.2,0.01,1,10.0,8.0,0.0,0,0.0,1,0.0,1,100.0,0.0055,0.0,0.0,0,4,1228,4,success,,envelope (figure source),1
hil_ablation,1007,1.2,0.01,1,10.0,8.0,0.0,0,0.0,1,0.0,1,100.0,0.0055,0.0,0.0,0,3,1094,4,crash,clip,envelope (figure source),0
hil_ablation,1008,1.2,0.01,1,10.0,8.0,0.0,0,0.0,1,0.0,1,100.0,0.0055,0.0,0.0,0,4,1197,4,success,,envelope (figure source),1
hil_ablation,1009,1.2,0.01,1,10.0,8.0,0.0,0,0.0,1,0.0,1,100.0,0.0055,0.0,0.0,0,2,1116,4,crash,clip,envelope (figure source),0
hil_ablation,1010,1.2,0.01,1,10.0,8.0,0.0,0,0.0,1,0.0,1,100.0,0.0055,0.0,0.0,0,2,553,4,crash,clip,envelope (figure source),0
hil_ablation,1011,1.2,0.01,1,10.0,8.0,0.0,0,0.0,1,0.0,1,100.0,0.0055,0.0,0.0,0,1,271,4,crash,clip,envelope (figure source),0
hil_ablation,1000,1.2,0.01,1,10.0,18.0,0.0,0,0.0,1,0.0,2,50.0,0.0055,0.0,0.0,0,3,948,4,crash,clip,envelope (figure source),0
hil_ablation,1001,1.2,0.01,1,10.0,18.0,0.0,0,0.0,1,0.0,2,50.0,0.0055,0.0,0.0,0,1,492,4,crash,clip,envelope (figure source),0
hil_ablation,1002,1.2,0.01,1,10.0,18.0,0.0,0,0.0,1,0.0,2,50.0,0.0055,0.0,0.0,0,1,1800,4,timeout,,envelope (figure source),0
hil_ablation,1003,1.2,0.01,1,10.0,18.0,0.0,0,0.0,1,0.0,2,50.0,0.0055,0.0,0.0,0,1,450,4,crash,clip,envelope (figure source),0
hil_ablation,1004,1.2,0.01,1,10.0,18.0,0.0,0,0.0,1,0.0,2,50.0,0.0055,0.0,0.0,0,4,1224,4,success,,envelope (figure source),1
hil_ablation,1005,1.2,0.01,1,10.0,18.0,0.0,0,0.0,1,0.0,2,50.0,0.0055,0.0,0.0,0,3,1074,4,crash,clip,envelope (figure source),0
hil_ablation,1006,1.2,0.01,1,10.0,18.0,0.0,0,0.0,1,0.0,2,50.0,0.0055,0.0,0.0,0,2,1700,4,crash,clip,envelope (figure source),0
hil_ablation,1007,1.2,0.01,1,10.0,18.0,0.0,0,0.0,1,0.0,2,50.0,0.0055,0.0,0.0,0,0,395,4,crash,clip,envelope (figure source),0
hil_ablation,1008,1.2,0.01,1,10.0,18.0,0.0,0,0.0,1,0.0,2,50.0,0.0055,0.0,0.0,0,1,412,4,crash,clip,envelope (figure source),0
hil_ablation,1009,1.2,0.01,1,10.0,18.0,0.0,0,0.0,1,0.0,2,50.0,0.0055,0.0,0.0,0,1,229,4,crash,clip,envelope (figure source),0
hil_ablation,1010,1.2,0.01,1,10.0,18.0,0.0,0,0.0,1,0.0,2,50.0,0.0055,0.0,0.0,0,0,416,4,crash,clip,envelope (figure source),0
hil_ablation,1011,1.2,0.01,1,10.0,18.0,0.0,0,0.0,1,0.0,2,50.0,0.0055,0.0,0.0,0,4,1269,4,success,,envelope (figure source),1
hil_ablation,1000,1.2,0.01,1,10.0,28.0,0.0,0,0.0,1,0.0,3,33.33,0.0055,0.0,0.0,0,2,779,4,crash,clip,envelope (figure source),0
hil_ablation,1001,1.2,0.01,1,10.0,28.0,0.0,0,0.0,1,0.0,3,33.33,0.0055,0.0,0.0,0,4,1278,4,success,,envelope (figure source),1
hil_ablation,1002,1.2,0.01,1,10.0,28.0,0.0,0,0.0,1,0.0,3,33.33,0.0055,0.0,0.0,0,4,1287,4,success,,envelope (figure source),1
hil_ablation,1003,1.2,0.01,1,10.0,28.0,0.0,0,0.0,1,0.0,3,33.33,0.0055,0.0,0.0,0,4,1328,4,success,,envelope (figure source),1
hil_ablation,1004,1.2,0.01,1,10.0,28.0,0.0,0,0.0,1,0.0,3,33.33,0.0055,0.0,0.0,0,4,1329,4,success,,envelope (figure source),1
hil_ablation,1005,1.2,0.01,1,10.0,28.0,0.0,0,0.0,1,0.0,3,33.33,0.0055,0.0,0.0,0,1,487,4,crash,clip,envelope (figure source),0
hil_ablation,1006,1.2,0.01,1,10.0,28.0,0.0,0,0.0,1,0.0,3,33.33,0.0055,0.0,0.0,0,1,524,4,crash,clip,envelope (figure source),0
hil_ablation,1007,1.2,0.01,1,10.0,28.0,0.0,0,0.0,1,0.0,3,33.33,0.0055,0.0,0.0,0,1,444,4,crash,clip,envelope (figure source),0
hil_ablation,1008,1.2,0.01,1,10.0,28.0,0.0,0,0.0,1,0.0,3,33.33,0.0055,0.0,0.0,0,4,1253,4,success,,envelope (figure source),1
hil_ablation,1009,1.2,0.01,1,10.0,28.0,0.0,0,0.0,1,0.0,3,33.33,0.0055,0.0,0.0,0,1,247,4,crash,clip,envelope (figure source),0
hil_ablation,1010,1.2,0.01,1,10.0,28.0,0.0,0,0.0,1,0.0,3,33.33,0.0055,0.0,0.0,0,3,1108,4,crash,clip,envelope (figure source),0
hil_ablation,1011,1.2,0.01,1,10.0,28.0,0.0,0,0.0,1,0.0,3,33.33,0.0055,0.0,0.0,0,4,1290,4,success,,envelope (figure source),1
hil_ablation,1000,1.2,0.01,1,10.0,38.0,0.0,0,0.0,1,0.0,4,25.0,0.0055,0.0,0.0,0,3,1111,4,crash,clip,envelope (figure source),0
hil_ablation,1001,1.2,0.01,1,10.0,38.0,0.0,0,0.0,1,0.0,4,25.0,0.0055,0.0,0.0,0,1,284,4,crash,clip,envelope (figure source),0
hil_ablation,1002,1.2,0.01,1,10.0,38.0,0.0,0,0.0,1,0.0,4,25.0,0.0055,0.0,0.0,0,4,1347,4,success,,envelope (figure source),1
hil_ablation,1003,1.2,0.01,1,10.0,38.0,0.0,0,0.0,1,0.0,4,25.0,0.0055,0.0,0.0,0,2,687,4,crash,clip,envelope (figure source),0
hil_ablation,1004,1.2,0.01,1,10.0,38.0,0.0,0,0.0,1,0.0,4,25.0,0.0055,0.0,0.0,0,1,468,4,crash,clip,envelope (figure source),0
hil_ablation,1005,1.2,0.01,1,10.0,38.0,0.0,0,0.0,1,0.0,4,25.0,0.0055,0.0,0.0,0,1,482,4,crash,clip,envelope (figure source),0
hil_ablation,1006,1.2,0.01,1,10.0,38.0,0.0,0,0.0,1,0.0,4,25.0,0.0055,0.0,0.0,0,2,705,4,crash,clip,envelope (figure source),0
hil_ablation,1007,1.2,0.01,1,10.0,38.0,0.0,0,0.0,1,0.0,4,25.0,0.0055,0.0,0.0,0,2,661,4,crash,clip,envelope (figure source),0
hil_ablation,1008,1.2,0.01,1,10.0,38.0,0.0,0,0.0,1,0.0,4,25.0,0.0055,0.0,0.0,0,3,1110,4,crash,clip,envelope (figure source),0
hil_ablation,1009,1.2,0.01,1,10.0,38.0,0.0,0,0.0,1,0.0,4,25.0,0.0055,0.0,0.0,0,1,369,4,crash,clip,envelope (figure source),0
hil_ablation,1010,1.2,0.01,1,10.0,38.0,0.0,0,0.0,1,0.0,4,25.0,0.0055,0.0,0.0,0,1,1315,4,crash,clip,envelope (figure source),0
hil_ablation,1011,1.2,0.01,1,10.0,38.0,0.0,0,0.0,1,0.0,4,25.0,0.0055,0.0,0.0,0,2,661,4,crash,clip,envelope (figure source),0
hil_ablation,1000,1.4,0.01,1,10.0,8.0,0.0,0,0.0,1,0.0,1,100.0,0.0055,0.0,0.0,0,3,814,4,crash,clip,envelope (figure source),0
hil_ablation,1001,1.4,0.01,1,10.0,8.0,0.0,0,0.0,1,0.0,1,100.0,0.0055,0.0,0.0,0,4,1014,4,success,,envelope (figure source),1
hil_ablation,1002,1.4,0.01,1,10.0,8.0,0.0,0,0.0,1,0.0,1,100.0,0.0055,0.0,0.0,0,4,1027,4,success,,envelope (figure source),1
hil_ablation,1003,1.4,0.01,1,10.0,8.0,0.0,0,0.0,1,0.0,1,100.0,0.0055,0.0,0.0,0,1,408,4,crash,clip,envelope (figure source),0
hil_ablation,1004,1.4,0.01,1,10.0,8.0,0.0,0,0.0,1,0.0,1,100.0,0.0055,0.0,0.0,0,1,403,4,crash,clip,envelope (figure source),0
hil_ablation,1005,1.4,0.01,1,10.0,8.0,0.0,0,0.0,1,0.0,1,100.0,0.0055,0.0,0.0,0,3,938,4,crash,clip,envelope (figure source),0
hil_ablation,1006,1.4,0.01,1,10.0,8.0,0.0,0,0.0,1,0.0,1,100.0,0.0055,0.0,0.0,0,1,399,4,crash,clip,envelope (figure source),0
hil_ablation,1007,1.4,0.01,1,10.0,8.0,0.0,0,0.0,1,0.0,1,100.0,0.0055,0.0,0.0,0,4,1039,4,success,,envelope (figure source),1
hil_ablation,1008,1.4,0.01,1,10.0,8.0,0.0,0,0.0,1,0.0,1,100.0,0.0055,0.0,0.0,0,1,309,4,crash,clip,envelope (figure source),0
hil_ablation,1009,1.4,0.01,1,10.0,8.0,0.0,0,0.0,1,0.0,1,100.0,0.0055,0.0,0.0,0,4,990,4,success,,envelope (figure source),1
hil_ablation,1010,1.4,0.01,1,10.0,8.0,0.0,0,0.0,1,0.0,1,100.0,0.0055,0.0,0.0,0,3,878,4,crash,clip,envelope (figure source),0
hil_ablation,1011,1.4,0.01,1,10.0,8.0,0.0,0,0.0,1,0.0,1,100.0,0.0055,0.0,0.0,0,4,1047,4,success,,envelope (figure source),1
hil_ablation,1000,1.4,0.01,1,10.0,18.0,0.0,0,0.0,1,0.0,2,50.0,0.0055,0.0,0.0,0,3,813,4,crash,clip,envelope (figure source),0
hil_ablation,1001,1.4,0.01,1,10.0,18.0,0.0,0,0.0,1,0.0,2,50.0,0.0055,0.0,0.0,0,4,1016,4,success,,envelope (figure source),1
hil_ablation,1002,1.4,0.01,1,10.0,18.0,0.0,0,0.0,1,0.0,2,50.0,0.0055,0.0,0.0,0,4,1035,4,success,,envelope (figure source),1
hil_ablation,1003,1.4,0.01,1,10.0,18.0,0.0,0,0.0,1,0.0,2,50.0,0.0055,0.0,0.0,0,4,1053,4,success,,envelope (figure source),1
hil_ablation,1004,1.4,0.01,1,10.0,18.0,0.0,0,0.0,1,0.0,2,50.0,0.0055,0.0,0.0,0,2,637,4,crash,clip,envelope (figure source),0
hil_ablation,1005,1.4,0.01,1,10.0,18.0,0.0,0,0.0,1,0.0,2,50.0,0.0055,0.0,0.0,0,3,1800,4,timeout,,envelope (figure source),0
hil_ablation,1006,1.4,0.01,1,10.0,18.0,0.0,0,0.0,1,0.0,2,50.0,0.0055,0.0,0.0,0,4,1059,4,success,,envelope (figure source),1
hil_ablation,1007,1.4,0.01,1,10.0,18.0,0.0,0,0.0,1,0.0,2,50.0,0.0055,0.0,0.0,0,2,546,4,crash,clip,envelope (figure source),0
hil_ablation,1008,1.4,0.01,1,10.0,18.0,0.0,0,0.0,1,0.0,2,50.0,0.0055,0.0,0.0,0,2,477,4,crash,clip,envelope (figure source),0
hil_ablation,1009,1.4,0.01,1,10.0,18.0,0.0,0,0.0,1,0.0,2,50.0,0.0055,0.0,0.0,0,1,344,4,crash,clip,envelope (figure source),0
hil_ablation,1010,1.4,0.01,1,10.0,18.0,0.0,0,0.0,1,0.0,2,50.0,0.0055,0.0,0.0,0,4,1020,4,success,,envelope (figure source),1
hil_ablation,1011,1.4,0.01,1,10.0,18.0,0.0,0,0.0,1,0.0,2,50.0,0.0055,0.0,0.0,0,2,615,4,crash,clip,envelope (figure source),0
hil_ablation,1000,1.4,0.01,1,10.0,28.0,0.0,0,0.0,1,0.0,3,33.33,0.0055,0.0,0.0,0,4,1102,4,success,,envelope (figure source),1
hil_ablation,1001,1.4,0.01,1,10.0,28.0,0.0,0,0.0,1,0.0,3,33.33,0.0055,0.0,0.0,0,4,1095,4,success,,envelope (figure source),1
hil_ablation,1002,1.4,0.01,1,10.0,28.0,0.0,0,0.0,1,0.0,3,33.33,0.0055,0.0,0.0,0,1,437,4,crash,clip,envelope (figure source),0
hil_ablation,1003,1.4,0.01,1,10.0,28.0,0.0,0,0.0,1,0.0,3,33.33,0.0055,0.0,0.0,0,2,578,4,crash,clip,envelope (figure source),0
hil_ablation,1004,1.4,0.01,1,10.0,28.0,0.0,0,0.0,1,0.0,3,33.33,0.0055,0.0,0.0,0,3,1005,4,crash,clip,envelope (figure source),0
hil_ablation,1005,1.4,0.01,1,10.0,28.0,0.0,0,0.0,1,0.0,3,33.33,0.0055,0.0,0.0,0,1,365,4,crash,clip,envelope (figure source),0
hil_ablation,1006,1.4,0.01,1,10.0,28.0,0.0,0,0.0,1,0.0,3,33.33,0.0055,0.0,0.0,0,3,1047,4,crash,clip,envelope (figure source),0
hil_ablation,1007,1.4,0.01,1,10.0,28.0,0.0,0,0.0,1,0.0,3,33.33,0.0055,0.0,0.0,0,1,408,4,crash,clip,envelope (figure source),0
hil_ablation,1008,1.4,0.01,1,10.0,28.0,0.0,0,0.0,1,0.0,3,33.33,0.0055,0.0,0.0,0,3,946,4,crash,clip,envelope (figure source),0
hil_ablation,1009,1.4,0.01,1,10.0,28.0,0.0,0,0.0,1,0.0,3,33.33,0.0055,0.0,0.0,0,4,1057,4,success,,envelope (figure source),1
hil_ablation,1010,1.4,0.01,1,10.0,28.0,0.0,0,0.0,1,0.0,3,33.33,0.0055,0.0,0.0,0,4,1123,4,success,,envelope (figure source),1
hil_ablation,1011,1.4,0.01,1,10.0,28.0,0.0,0,0.0,1,0.0,3,33.33,0.0055,0.0,0.0,0,3,1012,4,crash,clip,envelope (figure source),0
hil_ablation,1000,1.4,0.01,1,10.0,38.0,0.0,0,0.0,1,0.0,4,25.0,0.0055,0.0,0.0,0,1,455,4,crash,clip,envelope (figure source),0
hil_ablation,1001,1.4,0.01,1,10.0,38.0,0.0,0,0.0,1,0.0,4,25.0,0.0055,0.0,0.0,0,1,246,4,crash,clip,envelope (figure source),0
hil_ablation,1002,1.4,0.01,1,10.0,38.0,0.0,0,0.0,1,0.0,4,25.0,0.0055,0.0,0.0,0,1,669,4,crash,clip,envelope (figure source),0
hil_ablation,1003,1.4,0.01,1,10.0,38.0,0.0,0,0.0,1,0.0,4,25.0,0.0055,0.0,0.0,0,3,1078,4,crash,clip,envelope (figure source),0
hil_ablation,1004,1.4,0.01,1,10.0,38.0,0.0,0,0.0,1,0.0,4,25.0,0.0055,0.0,0.0,0,1,441,4,crash,clip,envelope (figure source),0
hil_ablation,1005,1.4,0.01,1,10.0,38.0,0.0,0,0.0,1,0.0,4,25.0,0.0055,0.0,0.0,0,1,422,4,crash,clip,envelope (figure source),0
hil_ablation,1006,1.4,0.01,1,10.0,38.0,0.0,0,0.0,1,0.0,4,25.0,0.0055,0.0,0.0,0,1,460,4,crash,clip,envelope (figure source),0
hil_ablation,1007,1.4,0.01,1,10.0,38.0,0.0,0,0.0,1,0.0,4,25.0,0.0055,0.0,0.0,0,3,971,4,crash,clip,envelope (figure source),0
hil_ablation,1008,1.4,0.01,1,10.0,38.0,0.0,0,0.0,1,0.0,4,25.0,0.0055,0.0,0.0,0,1,1043,4,crash,clip,envelope (figure source),0
hil_ablation,1009,1.4,0.01,1,10.0,38.0,0.0,0,0.0,1,0.0,4,25.0,0.0055,0.0,0.0,0,2,625,4,crash,clip,envelope (figure source),0
hil_ablation,1010,1.4,0.01,1,10.0,38.0,0.0,0,0.0,1,0.0,4,25.0,0.0055,0.0,0.0,0,1,375,4,crash,clip,envelope (figure source),0
hil_ablation,1011,1.4,0.01,1,10.0,38.0,0.0,0,0.0,1,0.0,4,25.0,0.0055,0.0,0.0,0,3,978,4,crash,clip,envelope (figure source),0
hil_ablation,1000,1.6,0.01,1,10.0,8.0,0.0,0,0.0,1,0.0,1,100.0,0.0055,0.0,0.0,0,2,549,4,crash,clip,envelope (figure source),0
hil_ablation,1001,1.6,0.01,1,10.0,8.0,0.0,0,0.0,1,0.0,1,100.0,0.0055,0.0,0.0,0,2,588,4,crash,clip,envelope (figure source),0
hil_ablation,1002,1.6,0.01,1,10.0,8.0,0.0,0,0.0,1,0.0,1,100.0,0.0055,0.0,0.0,0,3,797,4,crash,clip,envelope (figure source),0
hil_ablation,1003,1.6,0.01,1,10.0,8.0,0.0,0,0.0,1,0.0,1,100.0,0.0055,0.0,0.0,0,1,359,4,crash,clip,envelope (figure source),0
hil_ablation,1004,1.6,0.01,1,10.0,8.0,0.0,0,0.0,1,0.0,1,100.0,0.0055,0.0,0.0,0,0,196,4,crash,clip,envelope (figure source),0
hil_ablation,1005,1.6,0.01,1,10.0,8.0,0.0,0,0.0,1,0.0,1,100.0,0.0055,0.0,0.0,0,3,1615,4,crash,clip,envelope (figure source),0
hil_ablation,1006,1.6,0.01,1,10.0,8.0,0.0,0,0.0,1,0.0,1,100.0,0.0055,0.0,0.0,0,2,651,4,crash,clip,envelope (figure source),0
hil_ablation,1007,1.6,0.01,1,10.0,8.0,0.0,0,0.0,1,0.0,1,100.0,0.0055,0.0,0.0,0,1,362,4,crash,clip,envelope (figure source),0
hil_ablation,1008,1.6,0.01,1,10.0,8.0,0.0,0,0.0,1,0.0,1,100.0,0.0055,0.0,0.0,0,1,298,4,crash,clip,envelope (figure source),0
hil_ablation,1009,1.6,0.01,1,10.0,8.0,0.0,0,0.0,1,0.0,1,100.0,0.0055,0.0,0.0,0,1,181,4,crash,clip,envelope (figure source),0
hil_ablation,1010,1.6,0.01,1,10.0,8.0,0.0,0,0.0,1,0.0,1,100.0,0.0055,0.0,0.0,0,4,894,4,success,,envelope (figure source),1
hil_ablation,1011,1.6,0.01,1,10.0,8.0,0.0,0,0.0,1,0.0,1,100.0,0.0055,0.0,0.0,0,4,908,4,success,,envelope (figure source),1
hil_ablation,1000,1.6,0.01,1,10.0,18.0,0.0,0,0.0,1,0.0,2,50.0,0.0055,0.0,0.0,0,2,550,4,crash,clip,envelope (figure source),0
hil_ablation,1001,1.6,0.01,1,10.0,18.0,0.0,0,0.0,1,0.0,2,50.0,0.0055,0.0,0.0,0,2,547,4,crash,clip,envelope (figure source),0
hil_ablation,1002,1.6,0.01,1,10.0,18.0,0.0,0,0.0,1,0.0,2,50.0,0.0055,0.0,0.0,0,1,349,4,crash,clip,envelope (figure source),0
hil_ablation,1003,1.6,0.01,1,10.0,18.0,0.0,0,0.0,1,0.0,2,50.0,0.0055,0.0,0.0,0,3,833,4,crash,clip,envelope (figure source),0
hil_ablation,1004,1.6,0.01,1,10.0,18.0,0.0,0,0.0,1,0.0,2,50.0,0.0055,0.0,0.0,0,2,568,4,crash,clip,envelope (figure source),0
hil_ablation,1005,1.6,0.01,1,10.0,18.0,0.0,0,0.0,1,0.0,2,50.0,0.0055,0.0,0.0,0,2,459,4,crash,clip,envelope (figure source),0
hil_ablation,1006,1.6,0.01,1,10.0,18.0,0.0,0,0.0,1,0.0,2,50.0,0.0055,0.0,0.0,0,4,931,4,success,,envelope (figure source),1
hil_ablation,1007,1.6,0.01,1,10.0,18.0,0.0,0,0.0,1,0.0,2,50.0,0.0055,0.0,0.0,0,4,929,4,success,,envelope (figure source),1
hil_ablation,1008,1.6,0.01,1,10.0,18.0,0.0,0,0.0,1,0.0,2,50.0,0.0055,0.0,0.0,0,1,251,4,crash,clip,envelope (figure source),0
hil_ablation,1009,1.6,0.01,1,10.0,18.0,0.0,0,0.0,1,0.0,2,50.0,0.0055,0.0,0.0,0,2,581,4,crash,clip,envelope (figure source),0
hil_ablation,1010,1.6,0.01,1,10.0,18.0,0.0,0,0.0,1,0.0,2,50.0,0.0055,0.0,0.0,0,2,472,4,crash,clip,envelope (figure source),0
hil_ablation,1011,1.6,0.01,1,10.0,18.0,0.0,0,0.0,1,0.0,2,50.0,0.0055,0.0,0.0,0,4,908,4,success,,envelope (figure source),1
hil_ablation,1000,1.6,0.01,1,10.0,28.0,0.0,0,0.0,1,0.0,3,33.33,0.0055,0.0,0.0,0,1,308,4,crash,clip,envelope (figure source),0
